ID;Deca;Competitor;DOB;Nat;Pos;Venue;Date;100m;Long_Jump;Shot_Put;High_Jump;400m;110m_Hurdles;Discus_Throw;Pole_Vault;Javelin_Throw;1500m;k3;k4;k5
3005;8098;Vasiliy Kharlamov;08.01.1986;RUS;2;Cheboksary;06.06.2013;0.120788638;0.475942443;1.307309762;-0.552503748;-0.228301169;0.330178351;0.966547705;0.024377478;0.790880442;0.279268568;0;2;4
3006;8085;Artem Lukyanenko;30.01.1990;RUS;3;Cheboksary;06.06.2013;0.662611744;0.137011637;0.748492513;-0.651059595;0.28287021;1.195931391;-0.865495745;0.63345424;0.751682056;0.390753951;1;3;3
3007;7739;Yevgeny Sarantsev;05.02.1988;RUS;4;Cheboksary;06.06.2013;-0.085620165;-0.333118191;0.434157811;-0.355392055;-0.889083684;-0.04720118;0.697129551;0.227403065;0.722283266;-0.621190302;0;2;4
3008;7726;Ivan Grigoryev;27.10.1989;RUS;5;Cheboksary;06.06.2013;0.752915595;0.027679119;-0.555414401;-1.778976505;-0.04128725;0.196985575;-0.876272471;0.227403065;0.624287301;0.845271286;1;3;3
3009;7691;Dmitriy Zikeev;10.01.1991;RUS;6;Cheboksary;06.06.2013;-0.227526216;1.208470314;0.31773755;-0.355392055;-0.490120656;-0.313586731;0.169069968;-0.374906178;0.251902632;0.845271286;0;3;3
3010;7575;Maksim Fayzulin;18.01.1992;RUS;7;Cheboksary;06.06.2013;1.526948603;0.749273738;0.282811472;-0.355392055;0.706768426;1.051639218;-1.296564792;-1.139635891;-1.482625955;-0.518280717;1;3;3
3011;8267;Johannes Hock;24.03.1992;GER;1;Eugene. OR;06.06.2013;1.1915343;0.749273738;0.632072253;-0.059724515;0.008583128;0.374575942;1.861015978;0.430428653;0.17350586;0.167783184;0;2;4
3012;8239;Jeremy Taiwo;15.01.1990;USA;2;Eugene. OR;06.06.2013;0.752915595;0.672740975;-0.182869569;2.086602809;1.005990697;0.962844034;-1.609089851;0.843247348;-1.10044169;1.428425602;1;3;3
3013;8104;Marcus Nilsson;03.05.1991;SWE;3;Eugene. OR;06.06.2013;-0.330730617;-0.070720148;0.690282383;-0.059724515;-0.116092818;0.163687381;1.311402943;0.430428653;0.379297387;0.95675667;0;2;4
3014;8086;Isaac Murphy;05.10.1990;USA;4;Eugene. OR;06.06.2013;1.436644752;0.694607479;-0.03152323;-0.651059595;0.931185129;0.718657279;0.104409611;0.63345424;-0.659459846;0.450784543;0;3;3
3015;8017;Maicel Uibo;27.12.1992;EST;5;Eugene. OR;06.06.2013;-0.188824566;0.727407235;-1.219009885;1.451465131;-1.125967981;0.252482565;0.697129551;0.63345424;0.124507877;0.725210103;1;3;3
3016;8013;Romain Martin;12.07.1988;FRA;6;Eugene. OR;06.06.2013;0.494904592;0.563408457;0.387589706;0.838228753;-0.078690034;0.807452463;-0.82238884;0.024377478;0.261702229;0.390753951;1;3;3
3017;7989;Curtis Beach;22.07.1990;USA;7;Eugene. OR;06.06.2013;1.281838151;1.733266401;-0.753328844;0.838228753;1.2304074;0.430072932;-1.102583721;0.024377478;-3.16815656;2.157368496;1;3;3
3018;7933;Kevin Lazas;25.01.1992;USA;8;Eugene. OR;06.06.2013;0.778716695;1.099137796;-0.043165256;0.235943024;-1.225708738;-0.302487333;-0.154231817;1.472626669;-0.30667437;-0.36391634;0;3;3
3019;7873;Garrett Scantling;19.05.1993;USA;9;Eugene. OR;06.06.2013;0.120788638;-0.311251688;-0.322573881;0.531610564;0.058453507;0.274681361;0.319944134;0.430428653;0.575289318;-0.518280717;1;2;4
3020;7817;Dakotah Keys;27.09.1991;USA;11;Eugene. OR;06.06.2013;-0.227526216;-0.026987141;-0.473920219;0.531610564;-0.751940143;-0.147095761;-1.673750208;0.63345424;1.173064707;0.845271286;1;0;0
3021;7726;Dominic Giovannoni;30.07.1990;USA;13;Eugene. OR;06.06.2013;0.146589738;-0.103519903;-0.043165256;-0.355392055;0.170661858;0.563265708;-0.714621579;0.843247348;-1.120040883;0.064873599;1;3;3
3022;7700;Tomas Kirielius;10.06.1989;LTU;14;Eugene. OR;06.06.2013;-0.137222365;-1.087512566;-0.369141985;0.838228753;0.208064642;-0.002803588;0.751013181;-0.374906178;0.477293353;-0.518280717;1;2;4
3023;7697;Matthew Johnson;04.10.1989;USA;15;Eugene. OR;06.06.2013;1.165733199;-0.20191917;-0.287647803;-0.935776484;-0.165963196;0.407874136;1.225189133;-0.17188059;-0.532065091;-0.621190302;0;2;4
3024;8393;Carlos Chinin;03.05.1985;BRA;1;São Paulo (IDCM);08.06.2013;0.727114495;1.022605034;0.946406956;0.739672906;0.968587913;1.084937411;0.039749254;0.63345424;0.320499808;0.339299159;0;3;3
3025;7958;Luiz Alberto de Araújo;27.06.1987;BRA;2;São Paulo (IDCM);08.06.2013;0.778716695;-0.026987141;1.016259112;0.137387178;0.532222102;0.629862095;0.470818301;0.227403065;-0.747656215;-0.466825925;0;2;4
3026;8151;Arthur Abele;30.07.1986;GER;1;Filderstadt-Bernhausen;09.06.2013;0.35299854;0.268210658;0.212959316;-0.355392055;0.170661858;1.129335003;-0.08957146;0.227403065;1.378856234;0.725210103;1;3;3
3027;7526;Rasmus Carlsson;06.09.1988;SWE;3;Huddinge;09.06.2013;-0.717747122;-0.825114523;0.178033238;0.334498871;-0.564926224;-1.423526526;-0.779281936;0.985365259;0.242103036;-0.518280717;1;0;0
3028;8380;Andrei Krauchanka;04.01.1986;BLR;1;Kladno;09.06.2013;-0.356531718;1.263136573;0.725208461;1.243402789;0.382610967;0.996142228;1.074314967;0.47103377;0.751682056;0.013418806;0;2;4
3029;7978;Dmitriy Karpov;23.07.1981;KAZ;2;Kladno;09.06.2013;0.31429689;-0.158186162;1.621644465;-0.256836208;0.507286913;0.485569922;1.753248716;0.883852465;-1.286634024;-1.212920417;0;2;4
3030;7753;Marek Lukáš;16.07.1991;CZE;3;Kladno;09.06.2013;0.030484787;0.005812615;-0.345857933;-0.837220638;-0.465185467;0.196985575;-0.423649972;0.064982595;1.741441306;-0.200976163;1;3;3
3031;8514;Pascal Behrenbruch;19.01.1985;GER;1;Ratingen;16.06.2013;1.075429348;-0.595516235;1.388803944;0.038831331;0.719236021;0.951744636;1.332956395;0.843247348;1.506250989;0.613724719;0;2;4
3032;8215;Matthias Prey;09.08.1988;GER;6;Ratingen;16.06.2013;0.198191939;1.930064934;1.22581558;-1.965137548;-0.091157629;0.685359085;1.861015978;-0.17188059;0.918275197;0.450784543;0;2;4
3033;7900;Patrick Spinner;28.11.1985;GER;8;Ratingen;16.06.2013;0.146589738;1.077271293;0.096539056;-0.552503748;-0.016352061;-0.135996363;-0.585300864;-0.17188059;1.614046551;0.116328391;1;3;3
3034;7864;Maximilian Gilde;05.01.1990;GER;9;Ratingen;16.06.2013;-0.137222365;0.967938774;-0.322573881;-0.552503748;-0.128560412;0.452271728;-0.703844852;0.430428653;0.516491739;0.279268568;1;3;3
3035;7611;Patrick Scherfose;28.11.1991;GER;11;Ratingen;16.06.2013;0.198191939;-0.070720148;-0.264363751;-1.121937528;-0.465185467;0.363476545;0.233730325;0.430428653;-1.404229183;0.339299159;1;3;3
3036;7574;Lars-Niklas Heinke;07.11.1989;GER;12;Ratingen;16.06.2013;0.056285887;0.15887814;-1.079305573;-1.121937528;-0.240768764;-0.413481312;-0.046464556;0.63345424;-0.30667437;-0.046611785;1;3;3
3037;8081;Norman Müller;07.08.1985;GER;;Ratingen;16.06.2013;1.1915343;-0.125386407;0.096539056;1.560971628;0.183129453;0.097090994;0.039749254;0.024377478;-0.198878808;0.785240694;1;3;3
3038;8145;Damian Warner;04.11.1989;CAN;1;Moncton;21.06.2013;1.25603705;0.563408457;0.131465134;0.739672906;0.644430453;0.87404885;0.319944134;0.024377478;0.575289318;-0.466825925;0;3;3
3039;8291;Ashton Eaton;21.01.1988;USA;1;Des Moines. IA;22.06.2013;1.823661257;1.131937552;0.748492513;-0.651059595;1.754046374;0.241383167;0.384604491;0.024377478;0.438094967;0.390753951;0;3;3
3040;8198;Gunnar Nixon;13.01.1993;USA;2;Des Moines. IA;22.06.2013;0.869020546;1.208470314;0.119823108;2.086602809;0.694300832;0.363476545;-0.423649972;-0.564396726;0.447894563;0.502239335;1;3;3
3041;7925;Jeremy Taiwo;15.01.1990;USA;3;Des Moines. IA;22.06.2013;0.35299854;-0.803248019;-0.345857933;1.144846942;0.893782346;0.729756677;-0.585300864;0.024377478;-0.757455811;1.188303236;1;0;0
3042;7918;Gray Horn;18.02.1990;USA;4;Des Moines. IA;22.06.2013;0.985125497;0.727407235;-0.194511595;0.235943024;0.145726669;0.585464504;-0.660737948;0.843247348;-1.022044918;0.013418806;1;3;3
3043;7586;Frédéric Xhonneux;11.05.1983;BEL;2;Bruxelles;30.06.2013;-1.956199935;-0.956313545;-0.054807282;0.038831331;0.158194264;-0.446779506;-0.779281936;0.328915859;0.153906667;0.95675667;1;0;0
3044;7729;Alexandre Folacci;26.03.1991;FRA;1;Cognac;30.06.2013;0.236893589;-0.158186162;-0.974527338;-0.256836208;-0.352977115;0.141488586;-0.628407769;0.863549906;-0.05188486;0.339299159;1;3;3
3045;8322;Eelco Sintnicolaas;07.04.1987;NED;1;Nottwil;30.06.2013;0.469103492;-0.026987141;-0.299289829;0.137387178;0.981055508;1.30692537;0.201400146;1.689187296;-0.11068244;0.845271286;1;3;3
3046;7678;Nicklas Wiberg;16.04.1985;SWE;2;Nottwil;30.06.2013;-1.130564726;-0.693915501;0.271169446;0.137387178;-0.078690034;-0.546674087;-0.17578527;-0.760654794;1.614046551;0.562269927;1;0;0
3047;7621;Lars Rise;23.11.1988;NOR;1;Ribeira Brava;30.06.2013;-1.401476279;-0.726715257;1.237457606;0.137387178;-0.253236359;-1.523421107;0.244507051;-0.760654794;1.408255024;0.279268568;0;2;4
3048;7603;Tiago Marto;05.05.1986;POR;2;Ribeira Brava;30.06.2013;-0.253327316;-0.048853644;0.003402848;-0.158280362;-0.589861413;0.307979555;-0.197338722;0.024377478;-0.87505097;0.116328391;1;3;3
3049;8390;Kevin MaIer;10.02.1992;FRA;1;Tallinn (Kadriorg);30.06.2013;0.172390838;1.24127007;0.713566435;0.739672906;0.183129453;0.640961493;0.578585563;0.63345424;0.389096984;1.068242054;0;3;4
3050;8125;Eduard Mikhan;07.06.1989;BLR;2;Tallinn (Kadriorg);30.06.2013;0.727114495;0.803939997;0.306095524;0.433054717;0.44494894;0.363476545;1.354509847;0.227403065;-1.296433621;0.725210103;0;2;4
3051;8099;Mikk Pahapill;18.07.1983;EST;3;Tallinn (Kadriorg);30.06.2013;-0.472636669;0.454075939;0.08489703;0.137387178;-0.402847494;0.363476545;1.28984949;0.63345424;0.918275197;0.167783184;0;2;4
3052;8067;Artem Lukyanenko;30.01.1990;RUS;4;Tallinn (Kadriorg);30.06.2013;0.172390838;-0.311251688;0.364305654;0.137387178;-0.52752344;0.907347044;0.438488122;1.053040455;0.781080846;-0.200976163;0;2;4
3053;7990;Florian Geffrouais;05.12.1988;FRA;5;Tallinn (Kadriorg);30.06.2013;-0.046918514;-0.442450709;1.027901138;-0.453947901;0.694300832;-0.058300578;-0.014134377;-0.374906178;0.65368609;1.548486784;1;3;4
3054;7909;Andres Raja;02.06.1982;EST;6;Tallinn (Kadriorg);30.06.2013;0.236893589;-0.497116969;0.678640357;0.433054717;-0.377912305;1.195931391;0.589362289;0.024377478;0.153906667;-0.518280717;0;2;4
3055;7880;Jérémy Leliévre;08.02.1991;FRA;7;Tallinn (Kadriorg);30.06.2013;0.662611744;-0.781381516;0.597146175;-0.749615441;1.180537022;0.363476545;0.460041575;-0.17188059;-0.933848549;1.016787261;0;2;4
3056;7658;Kaarel Jöeväli;08.01.1990;EST;9;Tallinn (Kadriorg);30.06.2013;0.236893589;0.989805278;-0.485562245;0.433054717;0.083388696;0.074892198;-0.811612114;0.024377478;-1.169038866;-0.200976163;1;3;3
3057;7590;Mikalai Shubianok;04.05.1985;BLR;11;Tallinn (Kadriorg);30.06.2013;-1.298271878;-0.693915501;0.783418591;0.137387178;-0.926486467;-0.113797567;0.600139015;0.024377478;-0.600662267;0.116328391;0;2;4
3058;7558;Vasyl Ivanytskyi;29.01.1991;UKR;12;Tallinn (Kadriorg);30.06.2013;0.198191939;1.645800387;-0.741686818;0.433054717;-0.826745711;-0.324686128;-0.369766341;-0.564396726;-0.581063074;-0.518280717;1;3;3
3059;8037;Dmitriy Karpov;23.07.1981;KAZ;1;Pune;04.07.2013;0.262694689;-0.409650954;1.598360413;0.137387178;0.270402615;0.541066912;1.785578894;1.053040455;-1.316032814;-0.869888466;0;2;4
3060;8164;Thomas van der Plaetsen;24.12.1990;BEL;1;Kazan;08.07.2013;-0.046918514;1.700466646;-0.334215907;1.046291096;0.270402615;0.11928979;-0.779281936;1.472626669;0.741882459;-0.466825925;1;3;3
3061;7939;Sergey Sviridov;20.10.1990;RUS;2;Kazan;08.07.2013;0.198191939;0.246344155;0.20131729;0.433054717;0.295337804;-0.757562649;1.063538241;-0.17188059;1.065269145;-0.36391634;0;2;4
3062;8366;Kai Kazmirek;28.01.1991;GER;1;Tampere;12.07.2013;0.843219446;1.099137796;-0.613624532;1.046291096;1.704175995;0.696458483;0.55703211;1.262833562;-0.688858635;0.390753951;0;3;3
3063;8279;Ilya Shkurenev;11.01.1991;RUS;2;Tampere;12.07.2013;0.146589738;0.475942443;0.0266869;0.739672906;0.60702767;0.785253667;0.621692467;1.262833562;-0.091083247;0.450784543;0;3;4
3064;8252;Adam Sebastian Helcelet;27.10.1991;CZE;3;Tampere;12.07.2013;0.004683687;0.508742198;0.352663628;0.739672906;0.345208183;0.663160289;0.169069968;0.843247348;1.104467531;0.167783184;0;3;4
3065;8070;Ashley Bryant;17.05.1991;GBR;4;Tampere;12.07.2013;-0.046918514;0.967938774;-0.136301465;-0.158280362;0.943652724;0.563265708;-0.240445627;-0.17188059;1.1926639;0.562269927;1;3;3
3066;7738;Fabian Rosenquist;01.04.1991;SWE;5;Tampere;12.07.2013;-0.227526216;0.935139019;-0.927959234;0.433054717;0.968587913;-0.080499374;-0.445203424;-0.17188059;-1.345431604;0.785240694;1;3;3
3067;7644;Niels Pittomvils;18.07.1992;BEL;7;Tampere;12.07.2013;-0.666144921;-0.650182494;-1.090947599;-0.158280362;-0.078690034;-0.213692149;-0.54219396;1.262833562;-0.630061056;0.613724719;1;0;0
3068;7540;Pieter Braun;21.01.1993;NED;11;Tampere;12.07.2013;-0.717747122;-0.026987141;-1.219009885;-0.749615441;-0.028819656;0.0637928;-0.283552531;0.227403065;-0.649660249;0.673755311;1;0;0
3069;7523;Christian Loosli;12.06.1992;SUI;13;Tampere;12.07.2013;-0.356531718;-0.540849976;-0.718402766;0.137387178;0.569624886;-1.157140975;-1.792294196;-0.374906178;1.241661883;0.502239335;1;0;0
3070;8146;Gaël Quérin;26.06.1987;FRA;1;Paris (Charléty);13.07.2013;-0.021117414;0.749273738;-0.415710089;-0.059724515;0.893782346;0.729756677;-0.563747412;0.63345424;0.114708281;1.608517376;1;3;3
3071;8022;Bastien Auzeil;22.10.1989;FRA;2;Paris (Charléty);13.07.2013;-0.111421265;0.454075939;0.469083889;-0.059724515;0.195597047;0.407874136;0.427711396;0.843247348;0.17350586;-0.261006754;0;2;4
3072;7872;Dominik Distelberger;16.03.1990;AUT;3;Paris (Charléty);13.07.2013;1.165733199;0.454075939;-1.219009885;-0.059724515;0.195597047;0.474470524;-0.218892174;0.430428653;-0.257676388;0.167783184;1;3;3
3073;7510;Peter Glass;01.05.1988;GBR;1;Grangemouth;14.07.2013;-0.498437769;-0.74858176;0.178033238;0.235943024;-1.213241144;-0.124896965;0.610915741;0.024377478;-0.120482036;-0.921343259;0;2;4
3074;7871;Matthias Prey;09.08.1988;GER;1;Chula Vista. CA;28.07.2013;-0.137222365;0.618074716;0.853270747;-0.749615441;-0.290639142;0.374575942;0.654022646;-0.66590952;0.65368609;0.279268568;0;2;4
3075;7865;Gray Horn;18.02.1990;USA;2;Chula Vista. CA;28.07.2013;0.727114495;0.563408457;-0.171227543;0.433054717;-0.265703953;0.618762697;-0.348212889;0.531941447;-0.806453794;-0.098066578;1;3;3
3076;7830;Patrick Spinner;28.11.1985;GER;3;Chula Vista. CA;28.07.2013;0.662611744;0.967938774;0.0266869;-0.749615441;-0.116092818;-0.04720118;-0.369766341;-0.273393384;0.947673987;-0.046611785;1;3;3
3077;7756;Steffen Fricke;25.03.1983;GER;5;Chula Vista. CA;28.07.2013;-0.911255374;-0.333118191;0.399231732;1.352909285;-0.016352061;-0.324686128;0.072079432;-0.469651452;-0.012686474;0.390753951;1;0;4
3078;7748;Simon Hechler;15.06.1988;GER;6;Chula Vista. CA;28.07.2013;0.778716695;1.077271293;-0.101375387;-0.453947901;-0.739472548;0.219184371;-0.746951757;-0.273393384;0.310700212;0.116328391;1;3;3
3079;7744;Austin Bahner;07.07.1991;USA;7;Chula Vista. CA;28.07.2013;0.662611744;1.317802832;-0.788254922;-1.319049221;0.070921101;-1.512321709;1.138975324;-0.077135316;0.261702229;0.167783184;0;3;3
3080;7718;Wesley Bray;11.04.1988;USA;8;Chula Vista. CA;28.07.2013;0.31429689;0.913272515;-0.927959234;-0.158280362;-0.04128725;-0.313586731;-0.423649972;-0.273393384;-0.169480019;0.725210103;1;3;3
3081;7710;Ryan Harlan;25.04.1981;USA;9;Chula Vista. CA;28.07.2013;-0.446835569;-1.22964484;1.481940153;0.433054717;-1.450125441;0.307979555;1.085091693;0.328915859;1.045669952;-1.907560117;0;2;4
3082;7694;Rene Stauss;17.09.1987;GER;10;Chula Vista. CA;28.07.2013;0.146589738;1.131937552;0.282811472;1.977096313;-1.599736576;-1.068345791;-0.412873246;0.125890272;-0.414469932;-0.724099888;0;3;3
3083;7804;Daniel Gooris;28.09.1989;USA;4;Chula Vista. CA;01.08.2013;-0.56294052;-0.74858176;-0.03152323;-0.158280362;-0.714537359;-0.002803588;-0.218892174;1.371113875;-0.679059039;1.128272645;1;0;0
3084;7960;Andres Raja;02.06.1982;EST;1;Rakvere;04.08.2013;0.894821646;0.967938774;0.445799837;-0.355392055;0.332740588;0.740856075;-0.121901639;0.125890272;-0.189079212;-0.261006754;0;3;3
3085;8809;Ashton Eaton;21.01.1988;USA;1;Moskva (Luzhniki);11.08.2013;2.223578311;1.514601365;0.31773755;-0.355392055;2.302620537;1.595509717;0.600139015;1.262833562;1.094667935;0.613724719;0;3;3
3086;8670;Michael Schrader;01.07.1987;GER;2;Moskva (Luzhniki);11.08.2013;1.075429348;1.84259892;0.434157811;0.235943024;1.280277779;0.785253667;0.9234408;0.843247348;1.22206269;0.896726078;0;3;3
3087;8512;Damian Warner;04.11.1989;CAN;3;Moskva (Luzhniki);11.08.2013;1.978467858;0.585274961;0.20131729;0.838228753;0.831444373;1.251428381;0.406157944;0.430428653;1.075068742;0.613724719;0;3;3
3088;8446;Kevin MaIer;10.02.1992;FRA;4;Moskva (Luzhniki);11.08.2013;-0.356531718;0.88047276;-0.136301465;0.838228753;0.170661858;0.896247646;0.686352824;1.262833562;1.280860269;0.896726078;0;3;3
3089;8391;Eelco Sintnicolaas;07.04.1987;NED;5;Moskva (Luzhniki);11.08.2013;0.727114495;1.295936329;0.096539056;0.531610564;0.931185129;0.940645238;-0.671514674;1.472626669;-0.091083247;0.896726078;1;3;3
3090;8388;Carlos Chinin;03.05.1985;BRA;6;Moskva (Luzhniki);11.08.2013;0.933523297;0.989805278;0.387589706;-0.059724515;0.594560075;1.129335003;0.794120086;1.053040455;0.379297387;0.279268568;0;3;4
3091;8382;Rico Freimuth;14.03.1988;GER;7;Moskva (Luzhniki);11.08.2013;1.462445853;0.137011637;0.608788201;0.235943024;1.043393481;1.340223564;1.440723657;0.63345424;-0.179279615;0.167783184;0;2;4
3092;8370;Ilya Shkurenev;11.01.1991;RUS;8;Moskva (Luzhniki);11.08.2013;0.378799641;0.475942443;-0.054807282;0.838228753;0.843911967;0.718657279;0.395381218;1.689187296;0.300900615;0.227813775;0;3;3
3093;8343;Willem Coertzen;30.12.1982;RSA;9;Moskva (Luzhniki);11.08.2013;0.430401841;0.727407235;-0.054807282;0.838228753;0.881314751;0.774154269;0.212176873;-0.17188059;1.770840096;0.896726078;1;3;3
3094;8317;Leonel Suárez;01.09.1987;CUB;10;Moskva (Luzhniki);11.08.2013;0.094987538;0.432209436;0.178033238;-0.651059595;0.943652724;0.330178351;0.912664074;0.63345424;1.663044534;0.95675667;0;3;4
3095;8316;Pascal Behrenbruch;19.01.1985;GER;11;Moskva (Luzhniki);11.08.2013;0.430401841;0.060478874;1.365519892;0.235943024;0.831444373;0.541066912;0.751013181;0.227403065;1.427854217;0.227813775;0;2;4
3096;8314;Andrei Krauchanka;04.01.1986;BLR;12;Moskva (Luzhniki);11.08.2013;-0.253327316;0.585274961;0.632072253;1.451465131;0.095856291;0.574365106;0.848003717;1.053040455;0.379297387;0.064873599;0;2;4
3097;8312;Gunnar Nixon;13.01.1993;USA;13;Moskva (Luzhniki);11.08.2013;0.752915595;1.700466646;0.527294019;1.76903397;0.74417121;0.396774738;0.028972528;0.024377478;0.085309491;0.279268568;0;3;3
3098;8275;Mihail Dudaš;01.11.1989;SRB;14;Moskva (Luzhniki);11.08.2013;1.25603705;0.913272515;-0.357499959;-0.059724515;1.242874995;0.363476545;0.395381218;0.63345424;0.242103036;0.785240694;0;3;3
3099;8255;Thomas van der Plaetsen;24.12.1990;BEL;15;Moskva (Luzhniki);11.08.2013;0.030484787;1.263136573;-0.264363751;0.838228753;0.482351723;0.274681361;-0.240445627;1.053040455;1.173064707;0.167783184;1;3;3
3100;8177;Artem Lukyanenko;30.01.1990;RUS;16;Moskva (Luzhniki);11.08.2013;-0.021117414;-0.20191917;0.341021602;0.235943024;0.469884129;0.896247646;0.395381218;0.843247348;0.65368609;0.450784543;0;2;4
3101;8170;Mikk Pahapill;18.07.1983;EST;17;Moskva (Luzhniki);11.08.2013;-0.640343821;-0.125386407;0.655356305;0.235943024;-0.016352061;0.430072932;1.171305502;0.843247348;0.810479635;0.450784543;0;2;4
3102;7968;Eduard Mikhan;07.06.1989;BLR;18;Moskva (Luzhniki);11.08.2013;0.378799641;0.672740975;0.14310716;-0.059724515;0.594560075;0.052693402;1.268296038;0.024377478;-0.973046935;0.390753951;0;2;4
3103;7850;Maicel Uibo;27.12.1992;EST;19;Moskva (Luzhniki);11.08.2013;-0.304929517;0.246344155;-0.194511595;1.451465131;-0.440250278;-0.579972281;-0.08957146;0.63345424;0.330299405;-0.36391634;1;3;3
3104;7843;Sergey Sviridov;20.10.1990;RUS;20;Moskva (Luzhniki);11.08.2013;0.35299854;0.344743421;0.178033238;-0.651059595;-0.739472548;-0.502276496;0.664799372;-0.17188059;1.770840096;-0.261006754;0;2;4
3105;7840;Pelle Rietveld;04.02.1985;NED;21;Moskva (Luzhniki);11.08.2013;-0.137222365;-1.262444595;-0.520488323;-0.651059595;0.669365643;0.674259687;-0.919379376;1.053040455;1.026070759;0.279268568;1;0;0
3106;7744;Brent Newdick;31.01.1985;NZL;23;Moskva (Luzhniki);11.08.2013;-0.111421265;0.290077162;-0.078091335;0.531610564;-0.240768764;-0.446779506;0.05052598;-0.17188059;-0.012686474;0.116328391;1;3;3
3107;8251;Arthur Abele;30.07.1986;GER;1;Lage;25.08.2013;0.172390838;0.246344155;0.352663628;-0.552503748;0.544689697;1.229229585;0.384604491;0.430428653;1.800238886;0.450784543;0;3;4
3108;7733;Mathias Brugger;06.08.1992;GER;1;Lage;25.08.2013;-0.782249872;0.104211881;0.224601342;0.334498871;-0.016352061;-0.302487333;0.028972528;0.227403065;-0.698658232;0.390753951;1;3;4
3109;7565;Dominic Strauss;22.02.1996;GER;3;Lage;25.08.2013;-0.808050973;-0.289385184;0.119823108;1.560971628;-1.213241144;-1.046146995;0.19062342;-0.17188059;0.242103036;-0.621190302;0;2;4
3110;7916;John Lane;29.01.1989;GBR;1;Woerden;25.08.2013;0.752915595;0.082345378;0.015044874;0.235943024;0.968587913;0.374575942;-0.617631043;1.113948131;-1.022044918;-0.312461547;1;3;3
3111;7659;Martin Brockman;13.11.1987;GBR;2;Woerden;25.08.2013;-0.885454273;-0.125386407;0.236243368;1.144846942;0.345208183;-1.467924117;-0.585300864;0.491336329;-1.38462999;0.725210103;1;0;0
3112;7636;Darko Pešic;30.11.1992;MNE;2;Nice;07.09.2013;-0.640343821;-0.048853644;0.829986695;0.433054717;-0.639731791;-0.069399976;-0.111124913;-0.950145343;0.055910702;0.279268568;0;2;4
