ID,Deca,Competitor,DOB,Nat,Pos,Venue,Date,100m,Long_Jump,Shot_Put,High_Jump,400m,110m_Hurdles,Discus_Throw,Pole_Vault,Javelin_Throw,1500m,1500m_secs,100m_pts,Long_Jump_pts,Shot_Put_pts,High_Jump_pts,400_pts,110m_Hurdles_pts,Discus_Throw_pts,Pole_Vault_pts,Javelin_Throw_pts,1500m_pts,100m_dev,Long_Jump_dev,Shot_Put_dev,High_Jump_dev,400m_dev,110m_Hurdles_dev,Discus_Throw_dev,Pole_Vault_dev,Javelin_Throw_dev,1500m_dev
2544,7643,Yevgeny Sarantsev,2/5/1988,RUS,2,Sochi,9/19/2010,"11,43","6,84","14,38","2,01","51,11","15,26","40,88","4,7","63,14",04:42.08,"282,00",768,776,752,813,765,819,683,820,786,668,"-0,9112553737","-0,8579142784","0,3060955243","0,4330547173","-0,7270049537","-0,5355746895","-0,3051059838","0,2274030653","0,8496780213","-0,046575373"
2545,7542,Artem Lukyanenko,1/30/1990,RUS,3,Sochi,9/19/2010,"11,15","6,99","13,71","1,92","49,96","14,41","41,74","4,1","58,11",04:41.57,"282,00",828,812,711,732,817,923,701,646,710,668,"-0,1372223651","-0,4643172131","-0,1712275427","-0,4539479015","-0,07869003399","0,6187626974","-0,1111249126","-0,9501453425","0,1049086842","-0,046575373"
2546,8202,Pascal Behrenbruch,1/19/1985,GER,2,Talence,9/19/2010,"11,04","7,18","16,43","1,99","50,16","14,41","46,34","4,76","63,77",04:42.34,"282,00",852,857,878,795,808,923,795,838,795,668,"0,1723908384","0,02767911851","1,772990803","0,2359430242","-0,1908983855","0,6187626974","0,9018873479","0,3492184179","0,9378743901","-0,046575373"
2547,8180,Romain Barras,8/1/1980,FRA,3,Talence,9/19/2010,"11,06","7,17","15,06","1,96","49,03","14,38","41,75","4,86","63,84",04:26.34,"266,00",848,855,794,768,860,927,701,868,796,772,"0,1207886378","0,005812614888","0,7950606172","-0,05972451536","0,4574165342","0,6631602892","-0,1111249126","0,5522440054","0,9476739867","0,845224608"
2548,8174,Yordani García,11/21/1988,CUB,4,Talence,9/19/2010,"10,89","7,05","15,19","2,05","48,94","14,52","43,96","4,86","62,89",04:45.52,"286,00",886,826,802,850,865,909,746,868,782,643,"0,6110095432","-0,3112516877","0,8881968254","0,838228753","0,5197545073","0,4633711261","0,3738277653","0,5522440054","0,8104796351","-0,2609503684"
2549,8157,Maurice Smith,9/28/1980,JAM,5,Talence,9/19/2010,"10,97","6,86","15,67","1,93","49,26","14,31","51,6","4,76","58,80",04:37.95,"278,00",868,781,831,741,850,935,904,838,720,693,"0,3787996407","-0,8032480193","1,22581558","-0,3553920549","0,3327405881","0,7519554728","2,076550501","0,3492184179","0,2029046496","0,1677996224"
2550,8091,Hans van Alphen,1/12/1982,BEL,6,Talence,9/19/2010,"11,14","7,32","14,81","1,93","49,24","14,87","45,17","4,56","63,84",04:22.70,"263,00",830,891,779,741,850,866,771,778,796,792,"-0,1114212648","0,3994096802","0,6204302269","-0,3553920549","0,3327405881","-0,01390298581","0,6432459197","-0,05683275725","0,9476739867","1,016724604"
2551,8032,Oleksiy Kasyanov,8/26/1985,UKR,7,Talence,9/19/2010,"10,72","7,45","14,32","2,05","49,22","14,47","44,81","4,56","46,48",04:30.02,"270,00",924,923,748,850,851,915,763,778,537,745,"1,101230449","0,7492737382","0,2595274202","0,838228753","0,3452081828","0,5299675138","0,5570321103","-0,05683275725","-1,590421517","0,613699613"
2552,8018,Eelco Sintnicolaas,4/7/1987,NED,8,Talence,9/19/2010,"10,94","7,3","12,75","1,93","49,12","14,52","39,42","5,26","58,48",04:30.20,"270,00",875,886,653,741,856,909,653,992,715,745,"0,4691034917","0,3447434211","-0,846465052","-0,3553920549","0,4075461558","0,4633711261","-0,6284077691","1,391416434","0,1539066669","0,613699613"
2553,7959,Aleksey Drozdov,12/3/1983,RUS,9,Talence,9/19/2010,"11,24","6,85","16,27","2,05","51,59","15,67","46,67","4,86","63,88",04:40.53,"281,00",808,779,868,850,743,771,802,868,797,675,"-0,3952333679","-0,8251145229","1,656570543","0,838228753","-1,001292035","-1,068345791","0,9773244312","0,5522440054","0,9574735832","0,01344962572"
2554,7913,Mihail Dudaš,11/1/1989,SRB,10,Talence,9/19/2010,"10,99","7,44","13,36","1,99","48,57","15,35","43,52","4,56","58,18",04:31.81,"272,00",863,921,690,795,882,808,737,778,711,732,"0,3142968899","0,7274072346","-0,4157100892","0,2359430242","0,7317036157","-0,657668067","0,2768372297","-0,05683275725","0,1147082808","0,5022246153"
2555,7828,Brent Newdick,1/31/1985,NZL,11,Talence,9/19/2010,"11,03","7,21","14,4","1,93","50,66","14,8","44,48","4,76","56,30",04:39.47,"279,00",854,864,753,741,785,874,757,838,683,687,"0,1981919387","0,1042118812","0,3177375503","-0,3553920549","-0,4776530615","0,0748921978","0,4923717532","0,3492184179","-0,1596804223","0,1163496235"
2556,7688,Gaël Quérin,6/26/1987,FRA,12,Talence,9/19/2010,"11,18","7,15","13,1","1,9","48,9","14,54","36,79","4,76","52,15",04:21.61,"262,00",821,850,674,714,867,906,600,838,621,798,"-0,2275262161","-0,04885364418","-0,6019825056","-0,6510595945","0,5446896965","0,4300729322","-1,199574256","0,3492184179","-0,7672554078","1,068174603"
2557,8271,Leonel Suárez,9/1/1987,CUB,,Talence,9/19/2010,"11,08","6,89","13,92","2,11","49,12","14,49","45,78","4,66","71,46",04:30.61,"271,00",843,788,724,906,856,913,783,808,912,739,"0,05628588707","-0,7267152566","-0,01988120439","1,451465131","0,4075461558","0,5077687179","0,7725666338","0,1461928303","2,084427185","0,5622496141"
2558,8070,Jamie Adjetey-Nelson,5/20/1984,CAN,1,New Delhi,10/8/2010,"10,87","7,37",15,"2,02","49,61","14,76","45,21","4,7","61,32",04:52.23,"292,00",890,903,790,822,833,879,772,820,758,607,"0,6626117438","0,5306087019","0,7484925131","0,5316105638","0,1207914798","0,1303891876","0,6540226459","0,2274030653","0,5752893182","-0,5696503619"
2559,7899,Brent Newdick,1/31/1985,NZL,2,New Delhi,10/8/2010,"11,07","7,42","13,98","1,96","49,86","14,79","43,5","4,8","56,94",04:41.33,"281,00",846,916,728,768,822,876,737,850,692,675,"0,0949875375","0,6727409755","0,0266868997","-0,05972451536","-0,01635206094","0,0970909937","0,2768372297","0,4304286529","-0,07148405347","0,01344962572"
2560,7712,Martin Brockman,11/13/1987,GBR,3,New Delhi,10/8/2010,"11,36","7,29","13,5","2,14","49,95","15,4","37,75","4,6","51,96",04:26.28,"266,00",783,884,698,935,817,802,619,790,618,772,"-0,7177471215","0,3228769175","-0,322573881","1,76903397","-0,07869003399","-0,7242644547","-0,9948164591","0,02437747777","-0,7966541974","0,845224608"
2561,7676,Ben Hazell,10/1/1984,GBR,4,New Delhi,10/8/2010,"11,37","6,98","14,3","1,93","50,26","14,92","48,01","4,4","53,41",04:30.91,"271,00",780,809,747,741,803,860,830,731,640,739,"-0,7564487719","-0,4971169685","0,2478853941","-0,3553920549","-0,2532363585","-0,08049937352","1,279072764","-0,3749061778","-0,5810630735","0,5622496141"
2562,7571,Kevin Sempers,11/24/1985,GBR,5,New Delhi,10/8/2010,"11,08","6,86","12,72","2,05","49,36","14,79","39,08","4,6","61,46",05:04.93,"305,00",843,781,651,850,845,876,646,790,760,532,"0,05628588707","-0,8032480193","-0,8697491041","0,838228753","0,2704026151","0,0970909937","-0,7038448523","0,02437747777","0,5948885112","-1,212775348"
2563,8026,Dmitriy Karpov,7/23/1981,KAZ,1,Guangzhou,11/25/2010,"10,92","7,14","16,95","2,03","50,79","15,03","48,61","4,9","53,62",04:57.80,"298,00",879,848,910,832,779,846,842,880,643,572,"0,5207056922","-0,0707201478","2,145535636","0,6411170599","-0,5524586292","-0,2358909448","1,408393478","0,6334542404","-0,5516642839","-0,8697753555"
2564,7808,Kun-woo Kim,2/29/1980,KOR,2,Guangzhou,11/25/2010,"11,05","7,29","13,17","1,91","48,46","15,17","38,16","4,8","52,52",04:13.57,"254,00",850,884,678,723,887,830,628,850,626,854,"0,1465897381","0,3228769175","-0,5554144015","-0,552503748","0,7940415887","-0,4134813121","-0,8978259235","0,4304286529","-0,7182574251","1,548374593"
2565,7755,Van Huyen Vu,8/8/1983,VIE,3,Guangzhou,11/25/2010,"10,76","7,16","11,8","1,97","48,93","15,13","41,36","4,7","55,14",04:30.20,"270,00",915,852,595,777,865,834,693,820,665,745,"0,9851254974","-0,02698714055","-1,521702561","0,03883133117","0,5197545073","-0,3690837203","-0,1973387221","0,2274030653","-0,3360731601","0,613699613"
2566,7568,Rifat Artikov,1/24/1983,UZB,6,Guangzhou,11/25/2010,"11,27","6,33","15,68","2,03","51,03","14,72","44,07","4,7","58,58",05:08.82,"309,00",802,660,832,832,768,884,748,820,717,510,"-0,4726366688","-2,126171489","1,237457606","0,6411170599","-0,6896021699","0,1858861773","0,3953812177","0,2274030653","0,17350586","-1,401425344"
2567,7500,Jarrod Sims,11/6/1984,AUS,1,"Perth, AUS",4/1/2011,"11,02","7,03","12,55","1,94","49,07","15,44","39,31","4,6","52,82",04:35.71,"276,00",857,821,640,750,858,798,651,790,631,706,"0,2368935891","-0,3659179468","-0,9978113903","-0,2568362084","0,432481345","-0,7686620465","-0,6499612215","0,02437747777","-0,6692594424","0,2792746201"
2568,7867,Romain Martin,7/12/1988,FRA,2,"Austin, TX",4/7/2011,"10,86","7,1","13,02","2,05","49,94","14,51","38,1","4,8","58,72",04:37.22,"277,00",893,838,669,850,818,910,627,850,719,700,"0,7013133942","-0,1800526659","-0,6601926357","0,838228753","-0,06622243938","0,4744705241","-0,9086026497","0,4304286529","0,1931050531","0,2278246212"
2569,7681,Isaac Murphy,10/5/1990,USA,4,"Austin, TX",4/7/2011,"10,47","7,07","12,16","1,81","49,38","14,9","44,92","4,9","50,13",04:40.68,"281,00",983,831,617,636,844,862,766,880,591,675,"1,862362907","-0,2565854286","-1,265577989","-1,505210264","0,2579350205","-0,05830057762","0,5893622888","0,6334542404","-1,061243304","0,01344962572"
2570,7571,Wesley Bray,4/11/1988,USA,6,"Austin, TX",4/7/2011,"10,98","7,41","14,07","1,87","51,75","14,8","37,08","4,6","58,09",04:43.42,"283,00",866,913,733,688,736,874,606,790,710,662,"0,3529985404","0,6399412201","0,08489702981","-0,9357764845","-1,088565197","0,0748921978","-1,134913899","0,02437747777","0,1049086842","-0,09802537191"
2571,7577,Gunnar Nixon,1/13/1993,USA,,"Arcadia, CA",4/8/2011,"11,06","7,14","12,14","2,02","48,37","14,6","35,38","4,4","52,00",04:39.64,"280,00",848,848,615,822,892,899,572,731,619,681,"0,1207886378","-0,0707201478","-1,288862041","0,5316105638","0,8563795618","0,3523771466","-1,501322589","-0,3749061778","-0,7868546009","0,06489962463"
2572,8014,Willem Coertzen,12/30/1982,RSA,1,Durban,4/10/2011,11,"7,29","13,74",2,"48,74","14,37","41,02","4,4","64,59",04:32.11,"272,00",861,884,713,804,874,928,686,731,808,732,"0,2884957897","0,3228769175","-0,1479434906","0,3344988707","0,6319628588","0,6742596872","-0,2727758053","-0,3749061778","1,065269145","0,5022246153"
2573,7593,Nicholas Huber,,USA,1,"Ithaca, NY",4/10/2011,"11,14","6,94","13,23","2,02","49,27","14,66","41,94","4,7","48,60",04:48.07,"288,00",830,800,682,822,849,892,705,820,568,631,"-0,1114212648","-0,5955162348","-0,5088462974","0,5316105638","0,3202729935","0,2746813609","-0,06801800794","0,2274030653","-1,286634024","-0,3638503663"
2574,7659,Michael Ayers,11/7/1988,USA,1,"Knoxville, TN",4/14/2011,"10,66","7,17","13,89","1,93","49,22","15,39","39,58","4,8","53,79",04:52.89,"293,00",938,855,722,741,851,803,657,850,645,601,"1,281838151","0,005812614888","-0,04316525644","-0,3553920549","0,3452081828","-0,7131650568","-0,5853008644","0,4304286529","-0,5320650908","-0,6211003608"
2575,7685,Ali Kamé,5/21/1984,MAD,1,Réduit,4/17/2011,"11,03","7,33","13,65","2,02",50,"15,2","36,66","4,4","58,78",04:33.60,"274,00",854,894,707,822,815,826,598,731,720,719,"0,1981919387","0,4322094356","-0,2177956468","0,5316105638","-0,1036252232","-0,4578789039","-1,221127709","-0,3749061778","0,2029046496","0,3907496177"
2576,7773,Mateo Sossah,4/28/1988,FRA,1,"Durham, NC",4/22/2011,"11,45","7,06","13,66","2,06","49,54","14,58","41,91","4,4","51,31",04:16.49,"256,00",764,828,708,859,836,901,704,731,608,840,"-0,9628575742","-0,2893851841","-0,2061536208","0,9367845995","0,1581942636","0,3745759425","-0,07879473411","-0,3749061778","-0,8946501628","1,428324596"
2577,7825,Keisuke Ushiro,7/24/1986,JPN,1,Wakayama,4/24/2011,"11,37","7,03","13,68","1,99","50,8","15,28","45,75","4,8","65,73",04:41.34,"281,00",780,821,709,795,779,816,783,850,825,675,"-0,7564487719","-0,3659179468","-0,1945115947","0,2359430242","-0,5524586292","-0,5688728834","0,7725666338","0,4304286529","1,231862286","0,01344962572"
2578,7500,Mathew Clark,5/31/1987,USA,1,"Des Moines, IA",4/28/2011,"11,14","6,88","12,77","1,98","50,42","16,21","38,7","4,55","61,19",04:25.58,"266,00",830,786,654,786,796,710,639,775,756,772,"-0,1114212648","-0,7485817602","-0,834823026","0,1373871777","-0,3405095208","-1,745409066","-0,7792819356","-0,07713531601","0,5556901251","0,845224608"
2579,8397,Yordani García,11/21/1988,CUB,1,La Habana (Estadio Panamericano),5/6/2011,"10,86",7,"15,9","2,07","49,15","14,47","45,22","4,8","67,70",04:31.40,"271,00",893,814,846,869,855,915,772,850,855,739,"0,7013133942","-0,4424507095","1,40044597","1,046291096","0,3950785612","0,5299675138","0,6540226459","0,4304286529","1,525850183","0,5622496141"
2580,8053,Yunior Díaz,4/28/1987,CUB,2,La Habana (Estadio Panamericano),5/6/2011,"11,01","7,39","14,99","1,92","48,14","14,84",45,"4,4","62,14",04:32.56,"273,00",859,908,790,732,903,869,767,731,771,726,"0,2626946894","0,585274961","0,7484925131","-0,4539479015","0,9935231025","0,01939520804","0,600139015","-0,3749061778","0,7026840732","0,4507746164"
2581,7742,Jeremy Taiwo,1/15/1990,USA,1,"Tucson, AZ",5/7/2011,"10,98","7,3","13,08","2,11","48,49","14,41","36,22","4,82","32,85",04:18.69,"259,00",866,886,673,906,886,923,589,856,340,819,"0,3529985404","0,3447434211","-0,6136245316","1,451465131","0,7815739941","0,6187626974","-1,318118244","0,4710337704","-3,520942036","1,248249599"
2582,7581,David Klech,4/29/1988,USA,2,"Tucson, AZ",5/7/2011,"10,88","7,51","11,13","2,11","49,42","13,94","35,16","4,22","37,70",04:19.22,"259,00",888,938,554,906,842,983,567,680,409,819,"0,6368106435","0,9132725154","-1,999025628","1,451465131","0,2329998313","1,284726575","-1,55520622","-0,7200496766","-2,844769874","1,248249599"
2583,7858,Luiz Alberto de Araújo,6/27/1987,BRA,1,Desenzano del Garda (Stadio Tre Stelle),5/8/2011,"11,01","7,18","14,79","1,92","48,85","14,34","39,62","4,55","56,01",04:32.78,"273,00",859,857,777,732,869,932,657,775,678,726,"0,2626946894","0,02767911851","0,5971461748","-0,4539479015","0,5696248857","0,718657279","-0,5853008644","-0,07713531601","-0,208678405","0,4507746164"
2584,7731,Hamdi Dhouibi,1/24/1982,TUN,3,Desenzano del Garda (Stadio Tre Stelle),5/8/2011,"11,18","6,78","14,54","1,89","48,87","14,75","42,98","4,55","57,91",04:32.37,"272,00",821,762,762,705,868,880,726,775,707,732,"-0,2275262161","-1,010979804","0,4225157845","-0,749615441","0,5571572911","0,1414885855","0,1582932418","-0,07713531601","0,07550989463","0,5022246153"
2585,7710,Quentin Jammier,7/24/1988,FRA,5,Desenzano del Garda (Stadio Tre Stelle),5/8/2011,"11,61","6,77","14,47","1,95","50,03","15,1","41,2","4,75","59,22",04:20.81,"261,00",730,760,758,759,814,838,689,835,727,805,"-1,401476279","-1,032846307","0,3759476804","-0,1582803619","-0,1160928178","-0,3246861285","-0,2404456268","0,3289158591","0,2715018254","1,128199602"
2586,7558,Eric Broadbent,8/5/1985,USA,1,"Winston-Salem, NC",5/11/2011,"10,79","7,24","12,63","2,13","48,09","14,56","39,15","4,12","39,24",04:41.34,"281,00",908,872,645,925,905,904,648,651,432,675,"0,8948216464","0,1916778957","-0,9396012602","1,659527474","1,018458292","0,4078741363","-0,6822914","-0,9163077446","-2,619379154","0,01344962572"
2587,7828,Gray Horn,2/18/1990,USA,1,"Athens, GA",5/13/2011,"11,02","7,43","13,13","1,94","49,8","14,25","41,82","4,8","51,88",04:37.29,"277,00",857,918,676,750,824,943,702,850,617,700,"0,2368935891","0,6946074791","-0,5786984535","-0,2568362084","0,00858312828","0,8407506565","-0,1003481865","0,4304286529","-0,806453794","0,2278246212"
2588,7703,Kevin Lazas,1/25/1992,USA,2,"Athens, GA",5/13/2011,"10,94","7,12","13,25","1,97","51,21","15,33","41,54","5,1","56,09",04:45.98,"286,00",875,843,683,777,760,811,696,942,680,643,"0,4691034917","-0,1253864069","-0,4972042713","0,03883133117","-0,7893429268","-0,6243698731","-0,1650085435","1,053040455","-0,189079212","-0,2609503684"
2589,7654,Thomas Barrineau,8/28/1988,FIN,3,"Athens, GA",5/13/2011,"10,95","6,72","13,16","1,91","48,69","15,24","40,69","4,8","57,50",04:35.49,"275,00",872,748,678,723,876,821,679,850,701,713,"0,4304018412","-1,164045329","-0,5554144015","-0,552503748","0,656898048","-0,5133758936","-0,3482128885","0,4304286529","0,01671231539","0,3392996188"
2590,7813,Chris Randolph,4/25/1984,USA,1,"Claremont, CA",5/13/2011,"11,25","6,99","13,32","1,94","50,48","14,88","46,06","4,73","61,54",04:32.79,"273,00",806,812,687,750,793,865,789,829,762,726,"-0,4210344682","-0,4643172131","-0,4506361673","-0,2568362084","-0,3779123046","-0,02500238376","0,8372269909","0,2883107416","0,6144877043","0,4507746164"
2591,7514,Phillip Adam,,USA,1,"Houston, TX",5/13/2011,"11,05","6,97","14,07","1,93","50,65","15,29","41,44","4,7","50,20",04:40.20,"280,00",850,807,733,741,785,815,694,820,592,681,"0,1465897381","-0,5189834721","0,08489702981","-0,3553920549","-0,4776530615","-0,5799722813","-0,1865619959","0,2274030653","-1,051443707","0,06489962463"
2592,7808,Lars Rise,11/23/1988,NOR,1,"Norman, OK",5/14/2011,"11,26","7,34","15,04","1,96","50,77","15,42","46,25","4,53","59,60",04:40.55,"281,00",804,896,793,768,780,800,793,769,732,675,"-0,4468355685","0,4540759392","0,7834185912","-0,05972451536","-0,5399910346","-0,7464632506","0,8803338956","-0,1177404335","0,3204998081","0,01344962572"
2593,7583,Kenny Greaves,10/13/1988,USA,2,"Norman, OK",5/14/2011,"11,43","6,64",13,"1,93","49,22","15,41","42,08","5,03","51,71",04:23.60,"264,00",768,730,668,741,851,801,707,920,614,785,"-0,9112553737","-1,360843862","-0,6718346617","-0,3553920549","0,3452081828","-0,7353638527","-0,04646455558","0,9041550239","-0,8358525836","0,9566996057"
2594,7543,Moritz Cleve,2/18/1987,GER,3,"Norman, OK",5/14/2011,"11,2","6,7","13,9","1,84","49,4","14,81","40,33","4,63","55,47",04:29.93,"270,00",817,744,723,662,843,873,672,799,670,745,"-0,2791284166","-1,207778336","-0,03152323042","-1,220493374","0,2454674259","0,06379279985","-0,4236499718","0,08528515404","-0,2870751774","0,613699613"
2595,7675,Akihiko Nakamura,10/23/1990,JPN,1,Nagoya,5/15/2011,"10,73","7,47","11,13",2,"48,52","14,29","31,63","4,3","53,42",04:20.22,"260,00",922,928,554,804,885,938,497,703,640,812,"1,075429348","0,8039399973","-1,999025628","0,3344988707","0,7691063995","0,7852536667","-2,309577053","-0,5643967262","-0,5810630735","1,188224601"
2596,7682,José Angel Mendieta,10/16/1991,CUB,1,La Habana (Estadio Panamericano),5/27/2011,"11,08","7,127","15,35","1,88","49,63","14,7","37,8","4,3","62,58",04:41.10,"281,00",843,844,812,697,832,887,620,703,777,675,"0,05628588707","-0,1144531551","1,004617086","-0,837220638","0,1083238852","0,2191843712","-0,9840397329","-0,5643967262","0,7614816524","0,01344962572"
2597,8078,Maurice Smith,9/28/1980,JAM,1,"Kingston (NS), JAM",5/28/2011,"10,94","7,16","16,88","1,91","49,8","14,01","47,61","4,6","56,50",04:48.13,"288,00",875,852,906,723,824,974,821,790,686,631,"0,4691034917","-0,02698714055","2,098967532","-0,552503748","0,00858312828","1,184831993","1,182082229","0,02437747777","-0,1302816327","-0,3638503663"
2598,8689,Trey Hardee,2/7/1984,USA,1,Götzis (Mösle-Stadium),5/29/2011,"10,44","7,88","15,63",2,"48,12","13,73","45,2","5,06","63,33",04:46.88,"287,00",990,1031,829,804,904,1010,771,929,789,637,"1,952666758","1,930064934","1,202531528","0,3344988707","1,005990697","1,584410319","0,6432459197","0,9650627001","0,8790768109","-0,3124003674"
2599,8440,Leonel Suárez,9/1/1987,CUB,2,Götzis (Mösle-Stadium),5/29/2011,"11,06","7,21","13,48","2,06","48,85","14,35","44,57","4,86","75,49",04:25.33,"265,00",848,864,697,859,869,930,758,868,974,778,"0,1207886378","0,1042118812","-0,334215907","0,9367845995","0,5696248857","0,6964584831","0,5031484794","0,5522440054","2,692002171","0,8966746069"
2600,8398,Mikk Pahapill,7/18/1983,EST,3,Götzis (Mösle-Stadium),5/29/2011,"11,08","7,39","15,48","2,03","50,95","14,7","48,79","5,06","69,53",04:39.41,"279,00",843,908,820,832,772,887,846,929,883,687,"0,05628588707","0,585274961","1,097753294","0,6411170599","-0,6397317914","0,2191843712","1,451500383","0,9650627001","1,800238886","0,1163496235"
2601,8304,Eelco Sintnicolaas,4/7/1987,NED,4,Götzis (Mösle-Stadium),5/29/2011,"10,84","7,4","14,31","1,91","48,69","14,57","41,74","5,36","59,48",04:22.29,"262,00",897,911,748,723,876,903,701,1023,731,798,"0,7529155948","0,6180747164","0,2595274202","-0,552503748","0,656898048","0,3967747384","-0,1111249126","1,601209541","0,3107002116","1,068174603"
